author,pseudonymLabel,birthDate,deathDate,spouseLabel,citizenshipLabel,genreLabel
http://www.wikidata.org/entity/Q529858,Cartouche,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Италия,научная фантастика
http://www.wikidata.org/entity/Q529858,Climaco,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Италия,научная фантастика
http://www.wikidata.org/entity/Q529858,Gentiluomo (Il) Malato,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Италия,научная фантастика
http://www.wikidata.org/entity/Q529858,Gianfalco,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Италия,научная фантастика
http://www.wikidata.org/entity/Q529858,Taigete,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Италия,научная фантастика
http://www.wikidata.org/entity/Q529858,Tempestini,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Италия,научная фантастика
http://www.wikidata.org/entity/Q529858,The Florence Pragmatist Club,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Италия,научная фантастика
http://www.wikidata.org/entity/Q529858,Versiere,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Италия,научная фантастика
http://www.wikidata.org/entity/Q5363681,,1927-01-01T00:00:00Z,2006-05-08T00:00:00Z,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q276304,Cyril Judd,1923-01-21T00:00:00Z,1997-09-12T00:00:00Z,Фредерик Пол,США,научная фантастика
http://www.wikidata.org/entity/Q458658,Lord Dunsany,1878-07-24T00:00:00Z,1957-10-25T00:00:00Z,Lady Beatrice Child-Villiers,Ирландское Свободное государство,фэнтези
http://www.wikidata.org/entity/Q717071,,1908-11-23T00:00:00Z,2006-11-06T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q8010131,,,,,США,научная фантастика
http://www.wikidata.org/entity/Q536979,George R. Preedy,1885-11-01T00:00:00Z,1952-12-23T00:00:00Z,Arthur Leonard Long,Великобритания,фэнтези
http://www.wikidata.org/entity/Q536979,Joseph Shearing,1885-11-01T00:00:00Z,1952-12-23T00:00:00Z,Arthur Leonard Long,Великобритания,фэнтези
http://www.wikidata.org/entity/Q536979,Marjorie Bowen,1885-11-01T00:00:00Z,1952-12-23T00:00:00Z,Arthur Leonard Long,Великобритания,фэнтези
http://www.wikidata.org/entity/Q536979,George R. Preedy,1885-11-01T00:00:00Z,1952-12-23T00:00:00Z,Zeffirino Emilio Costanzo,Великобритания,фэнтези
http://www.wikidata.org/entity/Q536979,Joseph Shearing,1885-11-01T00:00:00Z,1952-12-23T00:00:00Z,Zeffirino Emilio Costanzo,Великобритания,фэнтези
http://www.wikidata.org/entity/Q536979,Marjorie Bowen,1885-11-01T00:00:00Z,1952-12-23T00:00:00Z,Zeffirino Emilio Costanzo,Великобритания,фэнтези
http://www.wikidata.org/entity/Q729121,,1934-12-28T00:00:00Z,2019-12-29T00:00:00Z,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q3080496,Andrew Frazer,1928-08-07T00:00:00Z,2008-02-22T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q3080496,C. H. Thames,1928-08-07T00:00:00Z,2008-02-22T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q3080496,Jason Ridgway,1928-08-07T00:00:00Z,2008-02-22T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q2156711,Robert C. O'Brien,1918-01-11T00:00:00Z,1973-03-05T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q2741191,,1936-11-18T00:00:00Z,2015-01-27T00:00:00Z,George Norman Elgin,США,научная фантастика
http://www.wikidata.org/entity/Q2741191,,1936-11-18T00:00:00Z,2015-01-27T00:00:00Z,Peter Joseph Haden,США,научная фантастика
http://www.wikidata.org/entity/Q461571,,1897-11-01T00:00:00Z,1999-01-11T00:00:00Z,"Dick Mitchison, Baron Mitchison",Великобритания,научная фантастика
http://www.wikidata.org/entity/Q708029,,1921-01-14T00:00:00Z,2005-12-16T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,научная фантастика
http://www.wikidata.org/entity/Q1095977,Sue Denim,1950-12-30T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q276304,Cyril Judd,1923-01-21T00:00:00Z,1997-09-12T00:00:00Z,Фредерик Пол,Канада,фэнтези
http://www.wikidata.org/entity/Q529858,Cartouche,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Королевство Италия,научная фантастика
http://www.wikidata.org/entity/Q529858,Climaco,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Королевство Италия,научная фантастика
http://www.wikidata.org/entity/Q529858,Gentiluomo (Il) Malato,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Королевство Италия,научная фантастика
http://www.wikidata.org/entity/Q529858,Gianfalco,1881-01-09T00:00:00Z,1956-07-08T00:00:00Z,,Королевство Италия,научная фантастика
http://www.wikidata.org/entity/Q1240467,,1908-04-20T00:00:00Z,1987-10-15T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q4979994,,1945-08-15T00:00:00Z,,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q693029,,1947-02-28T00:00:00Z,,,Финляндия,научная фантастика
http://www.wikidata.org/entity/Q328949,,1957-04-10T00:00:00Z,2006-09-25T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q2365739,,1880-12-23T00:00:00Z,1966-07-13T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q3503350,,1935-05-03T00:00:00Z,2008-02-27T00:00:00Z,,Индийский Союз,научная фантастика
http://www.wikidata.org/entity/Q727934,,1951-05-20T00:00:00Z,,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q6286148,,1918-12-20T00:00:00Z,1990-01-28T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q124527,,1894-12-08T00:00:00Z,1961-11-02T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q3498557,Stephen Goldin,1947-02-28T00:00:00Z,,Kathleen Sky,США,научная фантастика
http://www.wikidata.org/entity/Q1386445,Georges Langdon,1908-01-19T00:00:00Z,1972-02-09T00:00:00Z,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q3503350,,1935-05-03T00:00:00Z,2008-02-27T00:00:00Z,,Индия,научная фантастика
http://www.wikidata.org/entity/Q73001301,,,,,,научная фантастика
http://www.wikidata.org/entity/Q298761,,1952-10-05T00:00:00Z,,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q445429,Max Reiner,1900-09-07T00:00:00Z,1985-08-30T00:00:00Z,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q445429,J. Miriam Reback,1900-09-07T00:00:00Z,1985-08-30T00:00:00Z,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q445429,Marcus Holland,1900-09-07T00:00:00Z,1985-08-30T00:00:00Z,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q312853,Stephen Bury,1959-10-31T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q254038,,1932-12-28T00:00:00Z,2022-07-30T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q7169148,,1875-06-07T00:00:00Z,1943-09-30T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q976059,Bob Asprin,1946-06-28T00:00:00Z,2008-05-22T00:00:00Z,Линн Абби,США,научная фантастика
http://www.wikidata.org/entity/Q1981210,Gans T. Field,1903-05-21T00:00:00Z,1986-04-05T00:00:00Z,Frances Garfield,США,научная фантастика
http://www.wikidata.org/entity/Q1981210,Hampton Wells,1903-05-21T00:00:00Z,1986-04-05T00:00:00Z,Frances Garfield,США,научная фантастика
http://www.wikidata.org/entity/Q1981210,Levi Crow,1903-05-21T00:00:00Z,1986-04-05T00:00:00Z,Frances Garfield,США,научная фантастика
http://www.wikidata.org/entity/Q3565457,,1900-05-22T00:00:00Z,1980-03-08T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q328949,,1957-04-10T00:00:00Z,2006-09-25T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q2365739,,1880-12-23T00:00:00Z,1966-07-13T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q4338667,,1885-01-01T00:00:00Z,1933-01-01T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q263599,Lian Hearn,1942-08-29T00:00:00Z,,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q506231,,1933-09-08T00:00:00Z,,Клэр Томалин,Великобритания,фэнтези
http://www.wikidata.org/entity/Q469464,,1915-12-09T00:00:00Z,2000-11-30T00:00:00Z,William Corbin,США,фэнтези
http://www.wikidata.org/entity/Q684748,Philip James,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Evelyn Harrison,США,фэнтези
http://www.wikidata.org/entity/Q684748,Cameron Hall,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Evelyn Harrison,США,фэнтези
http://www.wikidata.org/entity/Q684748,Marion Henry,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Evelyn Harrison,США,фэнтези
http://www.wikidata.org/entity/Q684748,Charles Satterfield,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Evelyn Harrison,США,фэнтези
http://www.wikidata.org/entity/Q684748,Edson McCann,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Evelyn Harrison,США,фэнтези
http://www.wikidata.org/entity/Q684748,Erik Van Lhin,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Evelyn Harrison,США,фэнтези
http://www.wikidata.org/entity/Q684748,John Alvarez,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Evelyn Harrison,США,фэнтези
http://www.wikidata.org/entity/Q684748,Kenneth Wright,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Evelyn Harrison,США,фэнтези
http://www.wikidata.org/entity/Q684748,Philip St. John,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Evelyn Harrison,США,фэнтези
http://www.wikidata.org/entity/Q684748,Ramon F. Alvarez-del Rey,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Evelyn Harrison,США,фэнтези
http://www.wikidata.org/entity/Q684748,Wade Kaempfert,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Evelyn Harrison,США,фэнтези
http://www.wikidata.org/entity/Q274941,,1949-12-13T00:00:00Z,,,США,фэнтези
http://www.wikidata.org/entity/Q4975117,,1948-03-30T00:00:00Z,2010-05-30T00:00:00Z,Спайдер Робинсон,Канада,научная фантастика
http://www.wikidata.org/entity/Q548156,,1956-08-14T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q6767467,,1952-04-19T00:00:00Z,2014-02-02T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q5628542,,1888-05-09T00:00:00Z,1964-08-02T00:00:00Z,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q5171130,Cornel Adam,1914-01-02T00:00:00Z,2003-03-12T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q15435114,,1925-11-19T00:00:00Z,2017-11-20T00:00:00Z,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q1351464,Irvin Lester,1897-04-25T00:00:00Z,1956-06-11T00:00:00Z,Inga Stephens Pratt Clark,США,фэнтези
http://www.wikidata.org/entity/Q1351464,George U. Fletcher,1897-04-25T00:00:00Z,1956-06-11T00:00:00Z,Inga Stephens Pratt Clark,США,фэнтези
http://www.wikidata.org/entity/Q1336654,,1915-04-12T00:00:00Z,2000-08-17T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q919277,,1877-11-15T00:00:00Z,1918-04-19T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,научная фантастика
http://www.wikidata.org/entity/Q7437194,,1945-10-26T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q542561,,1917-09-13T00:00:00Z,2012-07-28T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q5363738,,1948-01-01T00:00:00Z,,,США,фэнтези
http://www.wikidata.org/entity/Q7707154,,1908-02-11T00:00:00Z,1984-12-01T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q555298,Klarkash-Ton,1893-01-13T00:00:00Z,1961-08-14T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q919277,,1877-11-15T00:00:00Z,1918-04-17T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,научная фантастика
http://www.wikidata.org/entity/Q1353673,,1925-02-04T00:00:00Z,2011-12-13T00:00:00Z,Gundula Ahl,США,научная фантастика
http://www.wikidata.org/entity/Q256959,,1943-08-21T00:00:00Z,2014-03-18T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q558425,,1916-07-26T00:00:00Z,1986-12-28T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q380202,Behn Boruch,1914-11-11T00:00:00Z,2003-03-12T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q380202,E. V. Cunningham,1914-11-11T00:00:00Z,2003-03-12T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q380202,Walter Ericson,1914-11-11T00:00:00Z,2003-03-12T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q16010344,,1909-10-10T00:00:00Z,1983-02-11T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q5610108,,1904-09-06T00:00:00Z,1968-07-19T00:00:00Z,Lucy Conklin,США,научная фантастика
http://www.wikidata.org/entity/Q3336307,,1895-01-16T00:00:00Z,1955-10-02T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q5976265,,1887-04-08T00:00:00Z,1963-10-10T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q369632,,1926-10-15T00:00:00Z,2005-07-06T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q272748,,1945-01-13T00:00:00Z,,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q5259874,,1917-10-24T00:00:00Z,1984-07-06T00:00:00Z,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q5890025,,1888-01-01T00:00:00Z,1924-03-27T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q434029,,1951-09-01T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q191716,,1921-08-19T00:00:00Z,1991-10-24T00:00:00Z,Меджел Барретт,США,научная фантастика
http://www.wikidata.org/entity/Q440612,Doctor X,1928-08-11T00:00:00Z,1992-07-19T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q449234,,1891-07-27T00:00:00Z,1976-04-06T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q5074912,,1948-01-01T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q384481,,1934-10-17T00:00:00Z,,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q3503350,,1935-05-03T00:00:00Z,2008-02-27T00:00:00Z,,Британская Индия,научная фантастика
http://www.wikidata.org/entity/Q5495273,,,,,,научная фантастика
http://www.wikidata.org/entity/Q353869,,1931-04-07T00:00:00Z,1989-07-23T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q555298,Klarkash-Ton,1893-01-13T00:00:00Z,1961-08-14T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q445429,Max Reiner,1900-09-07T00:00:00Z,1985-08-30T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,фэнтези
http://www.wikidata.org/entity/Q445429,J. Miriam Reback,1900-09-07T00:00:00Z,1985-08-30T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,фэнтези
http://www.wikidata.org/entity/Q445429,Marcus Holland,1900-09-07T00:00:00Z,1985-08-30T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,фэнтези
http://www.wikidata.org/entity/Q2602846,,1943-11-19T00:00:00Z,2019-03-29T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q558425,,1916-07-24T00:00:00Z,1986-12-28T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q639360,,1945-12-12T00:00:00Z,1994-10-14T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q3666432,Deborah Lewis,1942-09-12T00:00:00Z,2006-09-15T00:00:00Z,Kathryn Ptacek,США,фэнтези
http://www.wikidata.org/entity/Q3666432,Simon Lake,1942-09-12T00:00:00Z,2006-09-15T00:00:00Z,Kathryn Ptacek,США,фэнтези
http://www.wikidata.org/entity/Q3666432,Geoffrey Marsh,1942-09-12T00:00:00Z,2006-09-15T00:00:00Z,Kathryn Ptacek,США,фэнтези
http://www.wikidata.org/entity/Q3666432,Lionel Fenn,1942-09-12T00:00:00Z,2006-09-15T00:00:00Z,Kathryn Ptacek,США,фэнтези
http://www.wikidata.org/entity/Q3666432,Steven Charles,1942-09-12T00:00:00Z,2006-09-15T00:00:00Z,Kathryn Ptacek,США,фэнтези
http://www.wikidata.org/entity/Q4394477,,1953-03-27T00:00:00Z,,,США,фэнтези
http://www.wikidata.org/entity/Q1960928,,1871-07-23T00:00:00Z,1954-11-14T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q1353673,,1925-02-04T00:00:00Z,2011-12-13T00:00:00Z,Lillian Hoban,США,научная фантастика
http://www.wikidata.org/entity/Q3064461,,1952-11-16T00:00:00Z,,Питер Дикинсон,США,фэнтези
http://www.wikidata.org/entity/Q963799,,1945-07-26T00:00:00Z,,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q5628132,,1906-08-26T00:00:00Z,1978-01-01T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q736343,,1945-09-24T00:00:00Z,2023-12-10T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q265270,,1937-02-22T00:00:00Z,2011-04-29T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q1386445,Georges Langdon,1908-01-19T00:00:00Z,1972-02-09T00:00:00Z,,Франция,научная фантастика
http://www.wikidata.org/entity/Q944409,Marge Stanley,1902-04-04T00:00:00Z,1935-12-14T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q979465,,1950-09-20T00:00:00Z,,,США,фэнтези
http://www.wikidata.org/entity/Q368224,,1957-03-14T00:00:00Z,,,США,фэнтези
http://www.wikidata.org/entity/Q273105,Evangeline Walton,1907-11-24T00:00:00Z,1996-03-11T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q768776,,1946-02-26T00:00:00Z,2020-12-07T00:00:00Z,Alex Eisenstein,США,фэнтези
http://www.wikidata.org/entity/Q1077057,,1943-12-22T00:00:00Z,2005-07-04T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q1240467,,1908-04-20T00:00:00Z,1987-10-15T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q152352,,1937-11-03T00:00:00Z,2005-09-16T00:00:00Z,,Германия,фэнтези
http://www.wikidata.org/entity/Q3431190,,1936-07-27T00:00:00Z,1987-01-01T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q435920,,1924-12-25T00:00:00Z,1975-06-28T00:00:00Z,Кэрол Серлинг,США,фэнтези
http://www.wikidata.org/entity/Q5628542,,1888-05-09T00:00:00Z,1964-08-02T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,фэнтези
http://www.wikidata.org/entity/Q355879,,1917-04-05T00:00:00Z,1994-09-23T00:00:00Z,Elly Bloch,США,фэнтези
http://www.wikidata.org/entity/Q33055,Jean d'Esme,1893-09-23T00:00:00Z,1966-02-24T00:00:00Z,Marie Andrée Mareschal de Bièvre,Франция,фэнтези
http://www.wikidata.org/entity/Q15435114,,1925-11-19T00:00:00Z,2017-11-20T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,фэнтези
http://www.wikidata.org/entity/Q3431190,,1936-09-15T00:00:00Z,1987-01-01T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q3293094,,1942-11-27T00:00:00Z,,Сэмюэль Дилэни,США,научная фантастика
http://www.wikidata.org/entity/Q2425217,,1942-01-01T00:00:00Z,,,Канада,научная фантастика
http://www.wikidata.org/entity/Q4394767,Bradnor Buckner,1901-05-22T00:00:00Z,1979-02-14T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q6759938,,1927-12-07T00:00:00Z,2022-09-23T00:00:00Z,,Великобритания,фэнтези
http://www.wikidata.org/entity/Q6232142,,1944-02-13T00:00:00Z,2021-08-05T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q5628132,,1909-08-26T00:00:00Z,1978-01-01T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q551710,,1915-04-07T00:00:00Z,1958-02-04T00:00:00Z,Кэтрин Люсиль Мур,США,фэнтези
http://www.wikidata.org/entity/Q684748,Philip James,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Judy-Lynn del Rey,США,фэнтези
http://www.wikidata.org/entity/Q684748,Cameron Hall,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Judy-Lynn del Rey,США,фэнтези
http://www.wikidata.org/entity/Q684748,Marion Henry,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Judy-Lynn del Rey,США,фэнтези
http://www.wikidata.org/entity/Q684748,Charles Satterfield,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Judy-Lynn del Rey,США,фэнтези
http://www.wikidata.org/entity/Q684748,Edson McCann,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Judy-Lynn del Rey,США,фэнтези
http://www.wikidata.org/entity/Q684748,Erik Van Lhin,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Judy-Lynn del Rey,США,фэнтези
http://www.wikidata.org/entity/Q684748,John Alvarez,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Judy-Lynn del Rey,США,фэнтези
http://www.wikidata.org/entity/Q684748,Kenneth Wright,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Judy-Lynn del Rey,США,фэнтези
http://www.wikidata.org/entity/Q684748,Philip St. John,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Judy-Lynn del Rey,США,фэнтези
http://www.wikidata.org/entity/Q684748,Ramon F. Alvarez-del Rey,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Judy-Lynn del Rey,США,фэнтези
http://www.wikidata.org/entity/Q684748,Wade Kaempfert,1915-06-02T00:00:00Z,1993-05-10T00:00:00Z,Judy-Lynn del Rey,США,фэнтези
http://www.wikidata.org/entity/Q2382526,,1942-09-08T00:00:00Z,2006-03-07T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q4798397,,1887-12-29T00:00:00Z,1945-12-18T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q7326020,,1952-01-01T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q1351464,Irvin Lester,1897-04-25T00:00:00Z,1956-06-10T00:00:00Z,Inga Stephens Pratt Clark,США,фэнтези
http://www.wikidata.org/entity/Q1351464,George U. Fletcher,1897-04-25T00:00:00Z,1956-06-10T00:00:00Z,Inga Stephens Pratt Clark,США,фэнтези
http://www.wikidata.org/entity/Q102289,Bucky Fuller,1895-07-12T00:00:00Z,1983-07-01T00:00:00Z,Anne Hewlett,США,научная фантастика
http://www.wikidata.org/entity/Q979465,,1950-09-20T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q368224,,1957-03-14T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q440612,Doctor X,1928-08-11T00:00:00Z,1992-06-19T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q1121861,Francis Stevens,1884-09-18T00:00:00Z,1948-02-02T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q3523687,,1918-03-10T00:00:00Z,1987-02-03T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q1070662,,1932-08-11T00:00:00Z,1991-04-11T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q533115,,1898-05-08T00:00:00Z,1996-05-14T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,фэнтези
http://www.wikidata.org/entity/Q554900,,1911-04-28T00:00:00Z,1999-03-12T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q705905,,1940-08-30T00:00:00Z,2020-05-15T00:00:00Z,,Китайская республика,научная фантастика
http://www.wikidata.org/entity/Q4772018,,1897-01-02T00:00:00Z,1976-02-10T00:00:00Z,,Канада,фэнтези
http://www.wikidata.org/entity/Q316610,,1938-04-30T00:00:00Z,,Мэрилин Найвен,США,фэнтези
http://www.wikidata.org/entity/Q2631376,,1948-07-25T00:00:00Z,2024-02-24T00:00:00Z,,Великобритания,научная фантастика
http://www.wikidata.org/entity/Q554900,,1911-04-28T00:00:00Z,1999-03-13T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q46639650,,1938-09-01T00:00:00Z,,,,научная фантастика
http://www.wikidata.org/entity/Q3297168,,1935-04-17T00:00:00Z,2023-04-05T00:00:00Z,,Японская империя,научная фантастика
http://www.wikidata.org/entity/Q2517956,,1865-07-21T00:00:00Z,1947-02-17T00:00:00Z,,Соединённое королевство Великобритании и Ирландии,фэнтези
http://www.wikidata.org/entity/Q971447,,1935-10-20T00:00:00Z,2009-03-18T00:00:00Z,,Россия,научная фантастика
http://www.wikidata.org/entity/Q555570,,1910-04-20T00:00:00Z,1994-03-05T00:00:00Z,,Польша,фэнтези
http://www.wikidata.org/entity/Q5416975,,1910-04-17T00:00:00Z,2001-08-21T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q1029714,,1946-04-18T00:00:00Z,2008-02-29T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q46639650,,1938-07-01T00:00:00Z,,,,научная фантастика
http://www.wikidata.org/entity/Q3110895,,1945-07-24T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q29621,,1953-04-16T00:00:00Z,2019-08-10T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q722320,,1922-06-06T00:00:00Z,1993-10-04T00:00:00Z,,Польша,фэнтези
http://www.wikidata.org/entity/Q3181114,John Boyd,1919-10-03T00:00:00Z,2013-06-08T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q93036,,1941-08-05T00:00:00Z,2024-03-09T00:00:00Z,,Канада,научная фантастика
http://www.wikidata.org/entity/Q8010170,,1948-08-09T00:00:00Z,,,,научная фантастика
http://www.wikidata.org/entity/Q3814301,,1934-06-16T00:00:00Z,,,Япония,фэнтези
http://www.wikidata.org/entity/Q971447,,1935-10-20T00:00:00Z,2009-03-18T00:00:00Z,,СССР,научная фантастика
http://www.wikidata.org/entity/Q4496029,,1915-12-29T00:00:00Z,2005-09-20T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q710435,,1910-06-20T00:00:00Z,2003-10-29T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q1368134,,1947-08-31T00:00:00Z,,,США,научная фантастика
http://www.wikidata.org/entity/Q5233490,,1937-12-22T00:00:00Z,2018-02-03T00:00:00Z,,США,фэнтези
http://www.wikidata.org/entity/Q130779,,1952-03-23T00:00:00Z,,,США,фэнтези
http://www.wikidata.org/entity/Q739385,,1929-06-23T00:00:00Z,1988-05-05T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q787382,,1946-09-15T00:00:00Z,2024-01-14T00:00:00Z,,США,научная фантастика
http://www.wikidata.org/entity/Q2982625,,1928-04-03T00:00:00Z,2007-08-03T00:00:00Z,,Великобритания,научная фантастика
